state,week_start,weekly_cases,pop2019,LandArea,Percentage_over_65,infection_rate,retail_and_recreation_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,population_density,government_response_index,containment_index,economic_support_index,stringency_index
New Hampshire,2020-03-15T00:00:00Z,243,1372375,8953,0.175,17.706530649421623,-20.558441558441558,15.695652173913043,-21.46153846153846,153.28660784094717,50.44714285714286,49.99857142857143,53.57142857142857,51.854285714285716
New Hampshire,2020-03-22T00:00:00Z,865,1372375,8953,0.175,63.02941980143911,-38.20779220779221,17.15909090909091,-39.75,153.28660784094717,59.745714285714286,58.33428571428571,69.64285714285714,64.81571428571428
New Hampshire,2020-03-29T00:00:00Z,2750,1372375,8953,0.175,200.38254850168502,-43.23376623376623,-22.176470588235293,-49,153.28660784094717,71.65285714285714,69.38714285714286,87.5,81.61571428571428
New Hampshire,2020-04-05T00:00:00Z,5321,1372375,8953,0.175,387.7220147554422,-40.45205479452055,7.311111111111111,-48.25,153.28660784094717,75,73.21,87.5,85.19
New Hampshire,2020-04-12T00:00:00Z,7743,1372375,8953,0.175,564.2043901994717,-40.041666666666664,0.6521739130434783,-52.121212121212125,153.28660784094717,75,73.21,87.5,85.19
New Hampshire,2020-04-19T00:00:00Z,11102,1372375,8953,0.175,808.9625648966208,-32.166666666666664,34.906976744186046,-47.03030303030303,153.28660784094717,75,73.21,87.5,85.19
New Hampshire,2020-04-26T00:00:00Z,14755,1372375,8953,0.175,1075.143455688132,-29.59722222222222,12.863636363636363,-46.03030303030303,153.28660784094717,76.18857142857142,74.57571428571428,87.5,85.19
New Hampshire,2020-05-03T00:00:00Z,19284,1372375,8953,0.175,1405.1552964750888,-22.430555555555557,41.80487804878049,-40.205882352941174,153.28660784094717,77.08,75.6,87.5,85.19
New Hampshire,2020-05-10T00:00:00Z,23160,1372375,8953,0.175,1687.5853902905549,-20.041095890410958,57.55,-35.34375,153.28660784094717,75.29714285714286,73.55142857142856,87.5,82.01
New Hampshire,2020-05-17T00:00:00Z,26875,1372375,8953,0.175,1958.283996721013,-6.935064935064935,101.67647058823529,-28.939393939393938,153.28660784094717,75.22285714285714,73.46714285714285,87.5,81.48
New Hampshire,2020-05-24T00:00:00Z,30236,1372375,8953,0.175,2203.1879041807088,-3.7532467532467533,118.8529411764706,-29.46875,153.28660784094717,75.78,74.11,87.5,81.48
New Hampshire,2020-05-31T00:00:00Z,33728,1372375,8953,0.175,2457.637307587212,-3.5714285714285716,104.8529411764706,-23.1875,153.28660784094717,75.78,74.11,87.5,81.48
New Hampshire,2020-06-07T00:00:00Z,36138,1372375,8953,0.175,2633.2452864559614,-0.5714285714285714,124.9375,-19.375,153.28660784094717,73.10571428571428,71.05000000000001,87.5,76.72285714285715
New Hampshire,2020-06-14T00:00:00Z,37917,1372375,8953,0.175,2762.874578741233,6.5064935064935066,162.56666666666666,-16.125,153.28660784094717,62.535714285714285,58.972857142857144,87.5,60.582857142857144
New Hampshire,2020-06-21T00:00:00Z,39297,1372375,8953,0.175,2863.4301848984423,6.8441558441558445,166.25,-13.59375,153.28660784094717,58.07,53.87,87.5,53.7
New Hampshire,2020-06-28T00:00:00Z,40642,1372375,8953,0.175,2961.435467711085,11.766233766233766,155.44827586206895,-10.03125,153.28660784094717,54.49857142857143,51.83,73.21428571428571,50.52857142857143
New Hampshire,2020-07-05T00:00:00Z,41683,1372375,8953,0.175,3037.289370616632,12,177.25925925925927,-8,153.28660784094717,52.86,51.49,62.5,50
New Hampshire,2020-07-12T00:00:00Z,42818,1372375,8953,0.175,3119.9927133618726,10.35064935064935,169.35714285714286,-5.96875,153.28660784094717,52.86,51.49,62.5,50
New Hampshire,2020-07-19T00:00:00Z,44117,1372375,8953,0.175,3214.6461426359415,12.025974025974026,184.74074074074073,-6.4375,153.28660784094717,52.41428571428571,51.49,58.92857142857143,50
New Hampshire,2020-07-26T00:00:00Z,45631,1372375,8953,0.175,3324.965843883778,13.64935064935065,190.36363636363637,-4.40625,153.28660784094717,48.84571428571429,51.49,30.357142857142858,50
New Hampshire,2020-08-02T00:00:00Z,47045,1372375,8953,0.175,3427.9989070042807,14.012987012987013,176.08,-5.625,153.28660784094717,46.61,51.49,12.5,50
New Hampshire,2020-08-09T00:00:00Z,48288,1372375,8953,0.175,3518.5718189270424,13.844155844155845,193,-3.96875,153.28660784094717,46.61,51.49,12.5,50
New Hampshire,2020-08-16T00:00:00Z,49260,1372375,8953,0.175,3589.3979415247286,3.1627906976744184,169.6,7.5,153.28660784094717,46.61,51.49,12.5,50
New Hampshire,2020-08-23T00:00:00Z,50215,1372375,8953,0.175,3658.985335640769,-2.5555555555555554,NA,4,153.28660784094717,44.38142857142857,48.93571428571429,12.5,46.03142857142857
New Hampshire,2020-08-30T00:00:00Z,51274,1372375,8953,0.175,3736.150833409236,0,NA,0,153.28660784094717,43.86142857142857,47.32,19.642857142857142,43.52
New Hampshire,2020-09-06T00:00:00Z,52756,1372375,8953,0.175,3844.1388104563252,1.8888888888888888,173.44444444444446,-2.3333333333333335,153.28660784094717,46.09,47.32,37.5,43.52
New Hampshire,2020-09-13T00:00:00Z,54503,1372375,8953,0.175,3971.4363785408505,6.207792207792208,155.875,-7.96875,153.28660784094717,45.42142857142857,47.32,32.142857142857146,43.52
New Hampshire,2020-09-20T00:00:00Z,56146,1372375,8953,0.175,4091.155842972948,5.3896103896103895,149.5,-9.46875,153.28660784094717,44.53,47.32,25,43.52
New Hampshire,2020-09-27T00:00:00Z,58327,1372375,8953,0.175,4250.077420530103,7.298701298701299,128.61764705882354,-8.09375,153.28660784094717,44.53,47.32,25,43.52
New Hampshire,2020-10-04T00:00:00Z,61692,1372375,8953,0.175,4495.272793514892,8.272727272727273,141.97058823529412,-2.0625,153.28660784094717,44.53,47.32,25,43.52
New Hampshire,2020-10-11T00:00:00Z,65544,1372375,8953,0.175,4775.954094179798,5.337662337662338,99.72222222222223,-10.15625,153.28660784094717,44.53,47.32,25,43.52
New Hampshire,2020-10-18T00:00:00Z,69460,1372375,8953,0.175,5061.298843246197,-1.4805194805194806,89,-15.59375,153.28660784094717,44.53,47.32,25,43.52
New Hampshire,2020-10-25T00:00:00Z,74632,1372375,8953,0.175,5438.1637671919125,-6.571428571428571,32.5609756097561,-17.8125,153.28660784094717,44.53,47.32,25,43.52
New Hampshire,2020-11-01T00:00:00Z,81422,1372375,8953,0.175,5932.9264960378905,-7.337662337662338,42.023809523809526,-16.59375,153.28660784094717,44.53,47.32,25,43.52
New Hampshire,2020-11-08T00:00:00Z,92587,1372375,8953,0.175,6746.479642954732,-6.51948051948052,47.3,-22.625,153.28660784094717,43.19285714285714,45.79,25,43.52
New Hampshire,2020-11-15T00:00:00Z,110056,1372375,8953,0.175,8019.382457418708,-11.831168831168831,13.181818181818182,-27.818181818181817,153.28660784094717,45.20142857142857,48.08571428571429,25,49.07
New Hampshire,2020-11-22T00:00:00Z,131181,1372375,8953,0.175,9558.684761818016,-17.857142857142858,2.5,-36.78125,153.28660784094717,46.88,50,25,49.07
New Hampshire,2020-11-29T00:00:00Z,159200,1372375,8953,0.175,11600.32789871573,-13.96103896103896,1.5333333333333334,-32.36363636363637,153.28660784094717,46.88,50,25,49.07
New Hampshire,2020-12-06T00:00:00Z,199527,1372375,8953,0.175,14538.810456325713,-12.25974025974026,-9.808510638297872,-33.18181818181818,153.28660784094717,46.88,50,25,49.07
New Hampshire,2020-12-13T00:00:00Z,238643,1372375,8953,0.175,17389.05182621368,-14.220779220779221,-14.156862745098039,-32.63636363636363,153.28660784094717,47.76571428571428,51.02142857142857,25,49.07
New Hampshire,2020-12-20T00:00:00Z,273897,1372375,8953,0.175,19957.88323162401,-10.675324675324676,-10.42,-30.35483870967742,153.28660784094717,49.02,52.45142857142857,25,49.07
New Hampshire,2020-12-27T00:00:00Z,308097,1372375,8953,0.175,22449.91347117224,-0.7454545454545455,22.1,-28.608695652173914,153.28660784094717,52.5,52.86,50,49.07
New Jersey,2020-01-26T00:00:00Z,0,9223710,7354,0.159,0,NA,NA,NA,1254.2439488713626,6.324285714285714,7.228571428571429,0,1.9857142857142855
New Jersey,2020-02-02T00:00:00Z,0,9223710,7354,0.159,0,NA,NA,NA,1254.2439488713626,9.9,11.31,0,8.33
New Jersey,2020-02-09T00:00:00Z,0,9223710,7354,0.159,0,5.636363636363637,5.75,8.15,1254.2439488713626,12.128571428571428,13.860000000000001,0,12.301428571428572
New Jersey,2020-02-16T00:00:00Z,0,9223710,7354,0.159,0,5.3311688311688314,23.792857142857144,2.3424657534246576,1254.2439488713626,13.02,14.88,0,13.89
New Jersey,2020-02-23T00:00:00Z,0,9223710,7354,0.159,0,3.987012987012987,20.949640287769785,3.2275862068965515,1254.2439488713626,13.02,14.88,0,13.89
New Jersey,2020-03-01T00:00:00Z,8,9223710,7354,0.159,0.08673299572514748,6.779220779220779,28.884057971014492,4.589041095890411,1254.2439488713626,13.02,14.88,0,13.89
New Jersey,2020-03-08T00:00:00Z,195,9223710,7354,0.159,2.11411677080047,5.7272727272727275,63.225563909774436,-2.5034965034965033,1254.2439488713626,17.634285714285713,19.132857142857144,7.142857142857143,18.385714285714286
New Jersey,2020-03-15T00:00:00Z,3853,9223710,7354,0.159,41.77277906612415,-25.16883116883117,38.54074074074074,-29.266666666666666,1254.2439488713626,48.362857142857145,51.19,28.571428571428573,57.67142857142857
New Jersey,2020-03-22T00:00:00Z,39660,9223710,7354,0.159,429.9788263074186,-50.59090909090909,-0.1510791366906475,-50.78947368421053,1254.2439488713626,62.35142857142857,64.88,44.642857142857146,76.85
New Jersey,2020-03-29T00:00:00Z,160582,9223710,7354,0.159,1740.969739941954,-51.857142857142854,-2.574468085106383,-51.830065359477125,1254.2439488713626,64.80428571428571,65.13571428571429,62.5,76.85
New Jersey,2020-04-05T00:00:00Z,334214,9223710,7354,0.159,3623.4226791605547,-57.81818181818182,5.550724637681159,-52.735099337748345,1254.2439488713626,68.37857142857143,67.68714285714286,73.21428571428571,76.85
New Jersey,2020-04-12T00:00:00Z,501492,9223710,7354,0.159,5436.987936524457,-59.87662337662338,-22.207142857142856,-56.38620689655173,1254.2439488713626,73.51285714285714,71.50999999999999,87.5,81.61571428571428
New Jersey,2020-04-19T00:00:00Z,670043,9223710,7354,0.159,7264.354581833124,-55.34415584415584,-9.37410071942446,-52,1254.2439488713626,73.96,72.02,87.5,82.41
New Jersey,2020-04-26T00:00:00Z,814037,9223710,7354,0.159,8825.483455138985,-51.81818181818182,-3.776923076923077,-49.03496503496503,1254.2439488713626,73.96,72.02,87.5,82.41
New Jersey,2020-05-03T00:00:00Z,925015,9223710,7354,0.159,10028.665255087162,-45.36363636363637,28.748031496062993,-43.52777777777778,1254.2439488713626,73.96,72.02,87.5,82.41
New Jersey,2020-05-10T00:00:00Z,993992,9223710,7354,0.159,10776.487985853848,-41.55844155844156,65.10924369747899,-40.92142857142857,1254.2439488713626,76.04,74.4,87.5,82.41
New Jersey,2020-05-17T00:00:00Z,1053566,9223710,7354,0.159,11422.36692177009,-38.746753246753244,56.11904761904762,-38.85,1254.2439488713626,74.25714285714285,72.36,87.5,79.23
New Jersey,2020-05-24T00:00:00Z,1099243,9223710,7354,0.159,11917.579802487286,-36.11038961038961,100.26495726495726,-36.286764705882355,1254.2439488713626,73.96,72.02,87.5,78.7
New Jersey,2020-05-31T00:00:00Z,1137340,9223710,7354,0.159,12330.613169754903,-32.77922077922078,92.45217391304348,-32.213235294117645,1254.2439488713626,73.96,72.02,87.5,78.7
New Jersey,2020-06-07T00:00:00Z,1160758,9223710,7354,0.159,12584.50233149134,-27.9025974025974,127.16363636363636,-29,1254.2439488713626,69.1242857142857,66.49857142857144,87.5,70.10714285714286
New Jersey,2020-06-14T00:00:00Z,1178876,9223710,7354,0.159,12780.930883559868,-20.649350649350648,127.84821428571429,-23.313432835820894,1254.2439488713626,67.19,64.29,87.5,66.67
New Jersey,2020-06-21T00:00:00Z,1195369,9223710,7354,0.159,12959.741795871727,-16.474025974025974,127.60909090909091,-19.55223880597015,1254.2439488713626,65.1,61.9,87.5,66.67
New Jersey,2020-06-28T00:00:00Z,1211204,9223710,7354,0.159,13131.41891928519,-10.623376623376624,129.39252336448598,-18.47761194029851,1254.2439488713626,65.1,61.9,87.5,66.67
New Jersey,2020-07-05T00:00:00Z,1227530,9223710,7354,0.159,13308.419280311284,-15.175324675324676,99.7280701754386,-18.955223880597014,1254.2439488713626,65.10000000000001,61.902857142857144,87.5,65.07571428571428
New Jersey,2020-07-12T00:00:00Z,1243910,9223710,7354,0.159,13486.005089058526,-7.590909090909091,148.7685185185185,-17.51492537313433,1254.2439488713626,64.72857142857143,61.48,87.5,63.22428571428571
New Jersey,2020-07-19T00:00:00Z,1256972,9223710,7354,0.159,13627.618387828757,-9.253246753246753,110.80909090909091,-20.014814814814816,1254.2439488713626,63.39142857142857,59.95,87.5,59.26
New Jersey,2020-07-26T00:00:00Z,1280095,9223710,7354,0.159,13878.309270347832,-7.14935064935065,130.8679245283019,-19.037037037037038,1254.2439488713626,64.72857142857143,62.5,80.35714285714286,59.26
New Jersey,2020-08-02T00:00:00Z,1300852,9223710,7354,0.159,14103.348869381194,-8.168831168831169,103.84955752212389,-20.962962962962962,1254.2439488713626,62.5,62.5,62.5,59.26
New Jersey,2020-08-09T00:00:00Z,1321736,9223710,7354,0.159,14329.76535472169,-5.8441558441558445,128.94444444444446,-17.96268656716418,1254.2439488713626,62.5,62.5,62.5,59.26
New Jersey,2020-08-16T00:00:00Z,1339789,9223710,7354,0.159,14525.489201199951,-15.923664122137405,67.57142857142857,-28.454545454545453,1254.2439488713626,62.5,62.5,62.5,59.26
New Jersey,2020-08-23T00:00:00Z,1355819,9223710,7354,0.159,14699.280441384217,-17.6640625,93.8125,-31.582278481012658,1254.2439488713626,62.5,62.5,62.5,59.26
New Jersey,2020-08-30T00:00:00Z,1374047,9223710,7354,0.159,14896.901572143965,-13.755905511811024,107.1875,-29.753246753246753,1254.2439488713626,62.5,62.5,62.5,59.26
New Jersey,2020-09-06T00:00:00Z,1393584,9223710,7354,0.159,15108.71438932924,-11.901515151515152,146.86363636363637,-27.443298969072163,1254.2439488713626,61.01428571428571,60.8,62.5,56.61714285714286
New Jersey,2020-09-13T00:00:00Z,1415644,9223710,7354,0.159,15347.880625041333,-8.2987012987013,119.04166666666667,-23.022058823529413,1254.2439488713626,60.42,60.12,62.5,55.56
New Jersey,2020-09-20T00:00:00Z,1441079,9223710,7354,0.159,15623.637343324976,-9.357142857142858,105.5546218487395,-25.110294117647058,1254.2439488713626,60.42,60.12,62.5,55.56
New Jersey,2020-09-27T00:00:00Z,1475234,9223710,7354,0.159,15993.933026949026,-11.357142857142858,88.37190082644628,-25.71323529411765,1254.2439488713626,60.42,60.12,62.5,55.56
New Jersey,2020-10-04T00:00:00Z,1514571,9223710,7354,0.159,16420.41000855404,-12.318181818181818,99.65289256198348,-24.41176470588235,1254.2439488713626,60.42,60.12,62.5,55.56
New Jersey,2020-10-11T00:00:00Z,1561787,9223710,7354,0.159,16932.308149323864,-15.909090909090908,56.182539682539684,-26.644927536231883,1254.2439488713626,60.42,60.12,62.5,55.56
New Jersey,2020-10-18T00:00:00Z,1623917,9223710,7354,0.159,17605.898277374286,-13.88961038961039,85.49586776859505,-24.471014492753625,1254.2439488713626,60.42,60.12,62.5,55.56
New Jersey,2020-10-25T00:00:00Z,1708437,9223710,7354,0.159,18522.232377210472,-17.344155844155843,35.64393939393939,-28.673758865248228,1254.2439488713626,60.42,60.12,62.5,55.56
New Jersey,2020-11-01T00:00:00Z,1818919,9223710,7354,0.159,19720.03673142369,-16.116883116883116,57.541984732824424,-29.712230215827336,1254.2439488713626,58.628571428571426,58.08,62.5,52.38
New Jersey,2020-11-08T00:00:00Z,1977827,9223710,7354,0.159,21442.857592010158,-17.81168831168831,47.70992366412214,-30.22142857142857,1254.2439488713626,58.33,57.74,62.5,51.85
New Jersey,2020-11-15T00:00:00Z,2190531,9223710,7354,0.159,23748.914482350378,-19.83116883116883,29.21014492753623,-31.02112676056338,1254.2439488713626,59.45142857142857,59.011428571428574,62.5,53.83571428571429
New Jersey,2020-11-22T00:00:00Z,2417394,9223710,7354,0.159,26208.477933499646,-22.123376623376622,25.080882352941178,-36.0354609929078,1254.2439488713626,60.49428571428571,60.2,62.5,55.68714285714286
New Jersey,2020-11-29T00:00:00Z,2655611,9223710,7354,0.159,28791.137188831828,-21.857142857142858,3.624113475177305,-34.55244755244755,1254.2439488713626,60.79142857142857,60.54,62.5,56.215714285714284
New Jersey,2020-12-06T00:00:00Z,2932730,9223710,7354,0.159,31795.557319126467,-19.974025974025974,11.517985611510792,-34.72727272727273,1254.2439488713626,59.9,59.52,62.5,54.63
New Jersey,2020-12-13T00:00:00Z,3193164,9223710,7354,0.159,34619.08494521186,-22.285714285714285,-3.2222222222222223,-37.00704225352113,1254.2439488713626,60.792857142857144,60.541428571428575,62.5,54.63
New Jersey,2020-12-20T00:00:00Z,3440123,9223710,7354,0.159,37296.52168162268,-19.045454545454547,-9.902097902097902,-37.36363636363637,1254.2439488713626,61.15,60.95,62.5,54.63
New Jersey,2020-12-27T00:00:00Z,3669606,9223710,7354,0.159,39784.49018887194,-12.745454545454546,7.2727272727272725,-34.07843137254902,1254.2439488713626,63.71,62.094,75,54.63
New Mexico,2020-01-26T00:00:00Z,0,2112469,121298,0.169,0,NA,NA,NA,17.41553034674933,6.324285714285714,7.228571428571429,0,1.9857142857142855
New Mexico,2020-02-02T00:00:00Z,0,2112469,121298,0.169,0,NA,NA,NA,17.41553034674933,6.77,7.74,0,2.78
New Mexico,2020-02-09T00:00:00Z,0,2112469,121298,0.169,0,5.7407407407407405,20.615384615384617,4.526315789473684,17.41553034674933,9.005714285714285,10.290000000000001,0,6.744285714285715
New Mexico,2020-02-16T00:00:00Z,0,2112469,121298,0.169,0,3.973821989528796,13.43421052631579,4.28030303030303,17.41553034674933,9.9,11.31,0,8.33
New Mexico,2020-02-23T00:00:00Z,0,2112469,121298,0.169,0,8.507936507936508,7.298701298701299,6.843283582089552,17.41553034674933,9.9,11.31,0,8.33
New Mexico,2020-03-01T00:00:00Z,0,2112469,121298,0.169,0,14.163157894736843,19.5,10.413533834586467,17.41553034674933,9.9,11.31,0,8.33
New Mexico,2020-03-08T00:00:00Z,31,2112469,121298,0.169,1.4674771558777904,11.047619047619047,17.2,10.627906976744185,17.41553034674933,15.998571428571429,18.282857142857143,0,18.12
New Mexico,2020-03-15T00:00:00Z,217,2112469,121298,0.169,10.272340091144534,-13.766839378238341,3.4375,2.707692307692308,17.41553034674933,49.777142857142856,53.56857142857143,23.214285714285715,68.25571428571429
New Mexico,2020-03-22T00:00:00Z,810,2112469,121298,0.169,38.343757943903555,-36.717948717948715,-17.160493827160494,-18.97163120567376,17.41553034674933,61.08857142857143,63.43714285714286,44.642857142857146,82.01142857142858
New Mexico,2020-03-29T00:00:00Z,2485,2112469,121298,0.169,117.6348623340745,-35.53807106598985,-15.048780487804878,-24.774647887323944,17.41553034674933,67.26428571428572,67.94428571428571,62.5,87.04
New Mexico,2020-04-05T00:00:00Z,5962,2112469,121298,0.169,282.2289936562383,-37.0078125,-12.341772151898734,-29.316901408450704,17.41553034674933,69.79,70.83,62.5,87.04
New Mexico,2020-04-12T00:00:00Z,10215,2112469,121298,0.169,483.55739184811705,-36.74166666666667,-26.894117647058824,-29.65034965034965,17.41553034674933,69.79,70.83,62.5,87.04
New Mexico,2020-04-19T00:00:00Z,15557,2112469,121298,0.169,736.4368423867995,-29.21551724137931,-12.390243902439025,-25.92086330935252,17.41553034674933,70.23714285714286,71.34,62.5,87.04
New Mexico,2020-04-26T00:00:00Z,22394,2112469,121298,0.169,1060.0865622170077,-24.79310344827586,-6.050632911392405,-22.64963503649635,17.41553034674933,72.92,74.4,62.5,87.04
New Mexico,2020-05-03T00:00:00Z,30254,2112469,121298,0.169,1432.163028191183,-23.95689655172414,0.21794871794871795,-18.355555555555554,17.41553034674933,74.03428571428572,75.67857142857143,62.5,87.04
New Mexico,2020-05-10T00:00:00Z,37520,2112469,121298,0.169,1776.120738339829,-23.359375,4.379746835443038,-18.25735294117647,17.41553034674933,75.81714285714285,77.72142857142858,62.5,85.98
New Mexico,2020-05-17T00:00:00Z,44265,2112469,121298,0.169,2095.415364675174,-17.45578231292517,14.710526315789474,-13.518796992481203,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-05-24T00:00:00Z,50832,2112469,121298,0.169,2406.283831857414,-17.97986577181208,22.675675675675677,-14.674242424242424,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-05-31T00:00:00Z,57478,2112469,121298,0.169,2720.8919988885045,-10.358108108108109,16,-9.770992366412214,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-06-07T00:00:00Z,64871,2112469,121298,0.169,3070.8616315789723,-9.68,19.77777777777778,-8.022727272727273,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-06-14T00:00:00Z,70409,2112469,121298,0.169,3333.019324780624,-7.751677852348993,30.319444444444443,-5.604651162790698,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-06-21T00:00:00Z,77306,2112469,121298,0.169,3659.5093229770478,-8.89261744966443,28.613333333333333,-5.6640625,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-06-28T00:00:00Z,86573,2112469,121298,0.169,4098.190316638966,-5.92,31.87323943661972,-3.007751937984496,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-07-05T00:00:00Z,98080,2112469,121298,0.169,4642.908369306248,-10.04026845637584,19.04054054054054,-8.590551181102363,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-07-12T00:00:00Z,111004,2112469,121298,0.169,5254.704329388976,-13.993288590604028,14.067567567567568,-10.829457364341085,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-07-19T00:00:00Z,124957,2112469,121298,0.169,5915.211063452292,-14.543624161073826,19.946666666666665,-9.093023255813954,17.41553034674933,76.04,77.98,62.5,83.33
New Mexico,2020-07-26T00:00:00Z,140255,2112469,121298,0.169,6639.387370891596,-13.313333333333333,23.73972602739726,-8.71875,17.41553034674933,72.47142857142858,74.91142857142857,55.357142857142854,83.33
New Mexico,2020-08-02T00:00:00Z,150905,2112469,121298,0.169,7143.536780894773,-11.966442953020135,28.830985915492956,-6.0390625,17.41553034674933,69.79,74.4,37.5,83.33
New Mexico,2020-08-09T00:00:00Z,159667,2112469,121298,0.169,7558.312098307715,-14.026845637583893,22.746478873239436,-7.325396825396825,17.41553034674933,69.79,74.4,37.5,83.33
New Mexico,2020-08-16T00:00:00Z,166584,2112469,121298,0.169,7885.748855959543,-17.50793650793651,23.363636363636363,-12,17.41553034674933,68.00714285714285,72.36,37.5,80.15857142857142
New Mexico,2020-08-23T00:00:00Z,173416,2112469,121298,0.169,8209.1618859259,-19.1,25.142857142857142,-20.857142857142858,17.41553034674933,67.71,72.02,37.5,79.63
New Mexico,2020-08-30T00:00:00Z,179469,2112469,121298,0.169,8495.69863510423,-15,31.428571428571427,-15,17.41553034674933,68.60142857142857,73.04,37.5,79.63
New Mexico,2020-09-06T00:00:00Z,184353,2112469,121298,0.169,8726.897294114138,-15.860759493670885,19.941176470588236,-8.916666666666666,17.41553034674933,69.79,74.4,37.5,79.63
New Mexico,2020-09-13T00:00:00Z,189628,2112469,121298,0.169,8976.605100477214,-13.42,21.14666666666667,-6.24031007751938,17.41553034674933,69.79,74.4,37.5,79.63
New Mexico,2020-09-20T00:00:00Z,196442,2112469,121298,0.169,9299.166046933706,-15.413333333333334,9.103896103896103,-5.2015503875969,17.41553034674933,69.79,74.4,37.5,79.63
New Mexico,2020-09-27T00:00:00Z,206378,2112469,121298,0.169,9769.516144378924,-14.275167785234899,4.064935064935065,-3.578125,17.41553034674933,69.79,74.4,37.5,79.63
New Mexico,2020-10-04T00:00:00Z,220147,2112469,121298,0.169,10421.312691452515,-14.748344370860927,8.402597402597403,-3.0625,17.41553034674933,69.49285714285715,74.06,37.5,79.10142857142857
New Mexico,2020-10-11T00:00:00Z,241419,2112469,121298,0.169,11428.2860482213,-15.894039735099337,6.246753246753247,-3.9291338582677167,17.41553034674933,68.75,73.21,37.5,77.78
New Mexico,2020-10-18T00:00:00Z,271286,2112469,121298,0.169,12842.129280950396,-18.62251655629139,-0.42857142857142855,-4.969230769230769,17.41553034674933,68.75,73.21,37.5,77.78
New Mexico,2020-10-25T00:00:00Z,308747,2112469,121298,0.169,14615.45707889678,-23.677852348993287,-26.892857142857142,-10.192592592592593,17.41553034674933,68.75,73.21,37.5,77.78
New Mexico,2020-11-01T00:00:00Z,352002,2112469,121298,0.169,16663.061091074,-21.372549019607842,-16.625,-11.813432835820896,17.41553034674933,68.75,73.21,37.5,77.78
New Mexico,2020-11-08T00:00:00Z,413704,2112469,121298,0.169,19583.908686944047,-24.026315789473685,-25.951807228915662,-11.325925925925926,17.41553034674933,68.75,73.21,37.5,77.78
New Mexico,2020-11-15T00:00:00Z,498319,2112469,121298,0.169,23589.41125289886,-36.14935064935065,-25.023529411764706,-8.874074074074073,17.41553034674933,70.53285714285714,75.25857142857143,37.5,80.95142857142858
New Mexico,2020-11-22T00:00:00Z,616023,2112469,121298,0.169,29161.279999848517,-43.304054054054056,-32,-17.646153846153847,17.41553034674933,70.83,75.6,37.5,81.48
New Mexico,2020-11-29T00:00:00Z,707547,2112469,121298,0.169,33493.840619673,-32.857142857142854,-35.022222222222226,-11.969465648854962,17.41553034674933,71.28,76.10714285714286,37.5,76.72
New Mexico,2020-12-06T00:00:00Z,790586,2112469,121298,0.169,37424.7385405419,-32.76470588235294,-31.178571428571427,-13.941176470588236,17.41553034674933,69.27,73.81,37.5,73.15
New Mexico,2020-12-13T00:00:00Z,870488,2112469,121298,0.169,41207.13724083052,-27.45098039215686,-35.38636363636363,-4.606060606060606,17.41553034674933,71.82714285714286,76.73285714285714,37.5,75.79571428571428
New Mexico,2020-12-20T00:00:00Z,935132,2112469,121298,0.169,44267.25315259064,-27.61744966442953,-25.91764705882353,-15.165354330708661,17.41553034674933,73.12,78.21,37.5,77.78
New Mexico,2020-12-27T00:00:00Z,990073,2112469,121298,0.169,46868.04871456102,-19.99047619047619,-18.607142857142858,-11.707865168539326,17.41553034674933,74.38,79.64,37.5,77.78
New York,2020-01-26T00:00:00Z,0,20035277,47126,0.161,0,NA,NA,NA,425.14274498153884,7.664285714285714,8.76,0,4.365714285714286
New York,2020-02-02T00:00:00Z,0,20035277,47126,0.161,0,NA,NA,NA,425.14274498153884,9.9,11.31,0,8.33
New York,2020-02-09T00:00:00Z,0,20035277,47126,0.161,0,9.096774193548388,16.892857142857142,10.625,425.14274498153884,12.128571428571428,13.860000000000001,0,12.301428571428572
New York,2020-02-16T00:00:00Z,0,20035277,47126,0.161,0,6.292626728110599,12.701657458563536,3.772532188841202,425.14274498153884,13.02,14.88,0,13.89
New York,2020-02-23T00:00:00Z,0,20035277,47126,0.161,0,5.663594470046083,11.701570680628272,3.747826086956522,425.14274498153884,13.02,14.88,0,13.89
New York,2020-03-01T00:00:00Z,132,20035277,47126,0.161,0.6588379087546431,10.990783410138249,18.483695652173914,5.126086956521739,425.14274498153884,16.15,18.45,0,19.44
New York,2020-03-08T00:00:00Z,1843,20035277,47126,0.161,9.198774741172784,7.917050691244239,38.37777777777778,-0.6929824561403509,425.14274498153884,30.35857142857143,33.674285714285716,7.142857142857143,38.89
New York,2020-03-15T00:00:00Z,27799,20035277,47126,0.161,138.75026534447215,-21.552995391705068,27.380681818181817,-25.814345991561183,425.14274498153884,57.067142857142855,55.01571428571429,71.42857142857143,65.21285714285715
